timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2020-01-22 05:53:12+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",462962,AR,181.21.209.83,Buchla’s Dreaming - Agents Of Time Remix,Adriatique,Nude Remixes,spotify:track:1mYec87UIcT1vcVOEHItOe,,,,clickrow,trackdone,True,False,False,,False,2020-01-22,2020,1,22,5,Wednesday,7.72,cancion
2020-01-22 05:53:12+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",2926,AR,181.21.209.83,Freedom,Ricky Hombre Libre,Freedom,spotify:track:35bVer2kaCXtiZxiBPTCCD,,,,trackdone,backbtn,True,False,False,,False,2020-01-22,2020,1,22,5,Wednesday,0.05,cancion
2020-01-22 05:53:22+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",6198,AR,181.21.209.83,Buchla’s Dreaming - Agents Of Time Remix,Adriatique,Nude Remixes,spotify:track:1mYec87UIcT1vcVOEHItOe,,,,backbtn,logout,True,False,False,,False,2020-01-22,2020,1,22,5,Wednesday,0.1,cancion
2020-01-22 11:50:07+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",1086242,AR,179.38.73.113,Buchla’s Dreaming - Agents Of Time Remix,Adriatique,Nude Remixes,spotify:track:1mYec87UIcT1vcVOEHItOe,,,,appload,logout,True,False,False,,False,2020-01-22,2020,1,22,11,Wednesday,18.1,cancion
2020-01-22 13:07:25+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",661870,AR,179.38.73.113,Buchla’s Dreaming - Agents Of Time Remix,Adriatique,Nude Remixes,spotify:track:1mYec87UIcT1vcVOEHItOe,,,,appload,unexpected-exit-while-paused,True,False,False,,False,2020-01-22,2020,1,22,13,Wednesday,11.03,cancion
2020-01-22 13:15:47+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",463962,AR,179.38.73.113,Buchla’s Dreaming - Agents Of Time Remix,Adriatique,Nude Remixes,spotify:track:1mYec87UIcT1vcVOEHItOe,,,,appload,trackdone,True,False,False,,False,2020-01-22,2020,1,22,13,Wednesday,7.73,cancion
2020-01-22 13:16:08+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",24529,AR,179.38.73.113,Freedom,Ricky Hombre Libre,Freedom,spotify:track:35bVer2kaCXtiZxiBPTCCD,,,,trackdone,backbtn,True,False,False,,False,2020-01-22,2020,1,22,13,Wednesday,0.41,cancion
2020-01-22 13:24:39+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",463962,AR,179.38.73.113,Buchla’s Dreaming - Agents Of Time Remix,Adriatique,Nude Remixes,spotify:track:1mYec87UIcT1vcVOEHItOe,,,,backbtn,trackdone,True,False,False,,False,2020-01-22,2020,1,22,13,Wednesday,7.73,cancion
2020-01-22 21:20:02+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",11319,AR,181.117.220.125,Freedom,Ricky Hombre Libre,Freedom,spotify:track:35bVer2kaCXtiZxiBPTCCD,,,,trackdone,logout,True,False,False,,False,2020-01-22,2020,1,22,21,Wednesday,0.19,cancion
2020-01-22 21:20:16+00:00,"Android OS 9 API 28 (samsung, SM-A605GN)",9220,AR,181.117.220.125,Aratak,Kevin de Vries,Aratak EP,spotify:track:4VBdMWl1vxeMX4wwkVPdGM,,,,clickrow,endplay,True,False,False,,False,2020-01-22,2020,1,22,21,Wednesday,0.15,cancion
