timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2024-01-22 03:28:48+00:00,android,9347,AR,186.4.104.19,Colours of Arps,Eagles & Butterflies,Abstract,spotify:track:4lzPDJEyZFpw7K8h5m2OWG,,,,trackdone,logout,False,False,False,1705893513,False,2024-01-22,2024,1,22,3,Monday,0.16,cancion
2024-01-22 03:33:08+00:00,android,1227,AR,186.4.104.19,Colours of Arps,Eagles & Butterflies,Abstract,spotify:track:4lzPDJEyZFpw7K8h5m2OWG,,,,appload,fwdbtn,False,True,False,1705894386,False,2024-01-22,2024,1,22,3,Monday,0.02,cancion
2024-01-22 03:33:09+00:00,android,566,AR,186.4.104.19,Colours of Arps,Eagles & Butterflies,Abstract,spotify:track:4lzPDJEyZFpw7K8h5m2OWG,,,,backbtn,endplay,False,True,False,1705894389,False,2024-01-22,2024,1,22,3,Monday,0.01,cancion
2024-01-22 03:33:09+00:00,android,513,AR,186.4.104.19,The Feels,Labrinth,Ends & Begins,spotify:track:3l3iCfpZsxbxWJhYoiQNkD,,,,fwdbtn,backbtn,False,True,False,1705894388,False,2024-01-22,2024,1,22,3,Monday,0.01,cancion
2024-01-22 03:40:26+00:00,android,422190,AR,186.4.104.19,Pegasus,Rodriguez Jr.,Hydra,spotify:track:49pMKflGER7vcCRZC0MAeE,,,,clickrow,trackdone,False,False,False,1705894389,False,2024-01-22,2024,1,22,3,Monday,7.04,cancion
2024-01-22 03:52:45+00:00,android,249199,AR,186.4.104.19,Rebecca,Current Joys,Voyager,spotify:track:4anOZzM5RO95XwywIAKQav,,,,trackdone,trackdone,False,False,False,1705894825,False,2024-01-22,2024,1,22,3,Monday,4.15,cancion
2024-01-22 03:56:58+00:00,android,253010,AR,186.4.104.19,American Honey,Current Joys,Voyager,spotify:track:4HOsVv1uK6DS0gYKBCWMGv,,,,trackdone,trackdone,False,False,False,1705895564,False,2024-01-22,2024,1,22,3,Monday,4.22,cancion
2024-01-22 04:01:17+00:00,android,258453,AR,186.4.104.19,Crimewave,Crystal Castles,Crystal Castles,spotify:track:1xzsEmaU4IXjvxxwQlA8Lz,,,,trackdone,trackdone,False,False,False,1705895817,False,2024-01-22,2024,1,22,4,Monday,4.31,cancion
2024-01-22 04:06:38+00:00,android,319826,AR,186.4.104.19,Return Of The Warlord,Manowar,Louder Than Hell,spotify:track:0fPfGRT0whBgEIorrrbpXG,,,,trackdone,trackdone,False,False,False,1705896076,False,2024-01-22,2024,1,22,4,Monday,5.33,cancion
2024-01-22 04:09:36+00:00,android,178373,AR,186.4.104.19,Por Nacer,Almafuerte,Del Entorno,spotify:track:4X2nqt4Pu1lcmYYeuGBjkG,,,,trackdone,trackdone,False,False,False,1705896397,False,2024-01-22,2024,1,22,4,Monday,2.97,cancion
2024-01-22 04:16:09+00:00,android,392760,AR,186.4.104.19,Exiled,Judas Priest,Nostradamus,spotify:track:4tOYjdFJ1TBDG3OikdvTez,,,,trackdone,trackdone,False,False,False,1705896576,False,2024-01-22,2024,1,22,4,Monday,6.55,cancion
2024-01-22 04:21:57+00:00,android,347280,AR,186.4.104.19,Kill the Pain,Accept,Blood of the Nations,spotify:track:5TMj9sVkboOwxLhoeEq2k6,,,,trackdone,trackdone,False,False,False,1705896969,False,2024-01-22,2024,1,22,4,Monday,5.79,cancion
2024-01-22 04:26:38+00:00,android,280680,AR,186.4.104.19,To France - Remastered 2007,Blind Guardian,The Forgotten Tales (Remastered 2007),spotify:track:73jEJMjGr91MntAnmxXPxa,,,,trackdone,trackdone,False,False,False,1705897317,False,2024-01-22,2024,1,22,4,Monday,4.68,cancion
2024-01-22 04:28:29+00:00,android,99604,AR,186.39.209.149,Morir Al Lado De Mi Amor,Ricardo Iorio,Avivando La Llama De La Ley Natural,spotify:track:6osczaHJruSDszPvrGPrba,,,,trackdone,logout,False,False,False,1705897598,False,2024-01-22,2024,1,22,4,Monday,1.66,cancion
2024-01-22 18:38:11+00:00,windows,105300,AR,186.4.104.19,Ocaso de Tu Amor,Los del Fuego,Los Mas Grandes Exitos,spotify:track:49QP8CbQr4icUKWHMsqrGj,,,,appload,endplay,False,True,False,1705948532,False,2024-01-22,2024,1,22,18,Monday,1.76,cancion
2024-01-22 18:38:18+00:00,windows,5030,AR,186.4.104.19,Tropical Sun,Fulci,Tropical Sun,spotify:track:0eb5uIoYyvh86JIJXp3vHO,,,,clickrow,fwdbtn,False,True,False,1705948690,False,2024-01-22,2024,1,22,18,Monday,0.08,cancion
2024-01-22 18:38:21+00:00,windows,3100,AR,186.4.104.19,Night Descends,Këkht Aräkh,Pale Swordsman,spotify:track:7lddJnkY1evqrfFIBcxEaZ,,,,fwdbtn,endplay,False,True,False,1705948696,False,2024-01-22,2024,1,22,18,Monday,0.05,cancion
2024-01-22 18:38:28+00:00,windows,7030,AR,186.4.104.19,Violent by Nature,Atrophy,Violent By Nature,spotify:track:2At6mohM4nnCJ9nrZYDXPe,,,,clickrow,endplay,False,True,False,1705948699,False,2024-01-22,2024,1,22,18,Monday,0.12,cancion
2024-01-22 18:38:36+00:00,windows,7350,AR,186.4.104.19,Wolf & Weapon,Advent Sorrow,Kali Yuga Crown,spotify:track:1VsEgxRIhbi0EROcyD1lkA,,,,clickrow,endplay,False,True,False,1705948706,False,2024-01-22,2024,1,22,18,Monday,0.12,cancion
2024-01-22 18:42:11+00:00,windows,215080,AR,186.4.104.19,Metaphobia,Trashlagoon,Blue Empire,spotify:track:4VS8SYb0xooX1bqpiGkkHa,,,,clickrow,logout,False,False,False,1705948714,False,2024-01-22,2024,1,22,18,Monday,3.58,cancion
2024-01-23 00:02:55+00:00,windows,5380,AR,186.4.104.19,Zanzibar - Sthlm Radio Edit,Jeremy Olander,Zanzibar,spotify:track:0I8YEyOTzu8PrmNEa5OPXl,,,,clickrow,endplay,False,True,False,1705968171,False,2024-01-23,2024,1,23,0,Tuesday,0.09,cancion
2024-01-23 00:03:07+00:00,windows,10950,AR,186.4.104.19,Colours of Arps,Eagles & Butterflies,Abstract,spotify:track:4lzPDJEyZFpw7K8h5m2OWG,,,,clickrow,endplay,True,True,False,1705968176,False,2024-01-23,2024,1,23,0,Tuesday,0.18,cancion
2024-01-23 00:03:12+00:00,windows,4630,AR,186.4.104.19,Deep Strings,Hraach,No Smile On The Street,spotify:track:0nsncaknBg9eWke0e7FPZJ,,,,clickrow,endplay,True,True,False,1705968188,False,2024-01-23,2024,1,23,0,Tuesday,0.08,cancion
2024-01-23 00:03:23+00:00,windows,10660,AR,186.4.104.19,Radiance,Marino Canal,Siamese Anthology III,spotify:track:2891mRPPYy7bXZMFzhbTAe,,,,clickrow,endplay,True,True,False,1705968192,False,2024-01-23,2024,1,23,0,Tuesday,0.18,cancion
2024-01-23 00:03:30+00:00,windows,7340,AR,186.4.104.19,Magnetik,Malandra Jr.,Magnetik,spotify:track:4P8ZoEphHmwIEk15dVrlkJ,,,,clickrow,endplay,True,True,False,1705968204,False,2024-01-23,2024,1,23,0,Tuesday,0.12,cancion
2024-01-23 00:03:43+00:00,windows,11460,AR,186.4.104.19,Starz,andhim,Starz,spotify:track:4QdrjvWnftlEW1tlRwxYvx,,,,clickrow,endplay,True,True,False,1705968211,False,2024-01-23,2024,1,23,0,Tuesday,0.19,cancion
2024-01-23 00:03:46+00:00,windows,2350,AR,186.4.104.19,Waste Tomorrow,Rodriguez Jr.,Baobab,spotify:track:5p3WIW5T9HQLG1Rb5lVuht,,,,clickrow,endplay,True,True,False,1705968223,False,2024-01-23,2024,1,23,0,Tuesday,0.04,cancion
