timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2021-01-13 01:30:44+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",18937,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,clickrow,logout,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,0.32,cancion
2021-01-13 01:33:44+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",171866,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,clickrow,trackdone,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,2.86,cancion
2021-01-13 01:33:47+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",1308,AR,186.4.107.73,nhs,slowthai,MAZZA (feat. A$AP Rocky),spotify:track:60gGo3sc2lmSpLpdCduJ3T,,,,trackdone,backbtn,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,0.02,cancion
2021-01-13 01:35:35+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",104980,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,backbtn,logout,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,1.75,cancion
2021-01-13 01:36:43+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",66925,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,appload,trackdone,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,1.12,cancion
2021-01-13 01:40:10+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",206194,AR,186.4.107.73,nhs,slowthai,MAZZA (feat. A$AP Rocky),spotify:track:60gGo3sc2lmSpLpdCduJ3T,,,,trackdone,trackdone,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,3.44,cancion
2021-01-13 01:43:54+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",186212,AR,186.4.107.73,feel away (feat. James Blake & Mount Kimbie),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:0pauM2SXIq7pAQlmpYq3N6,,,,trackdone,endplay,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,3.1,cancion
2021-01-13 01:46:45+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",171866,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,clickrow,trackdone,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,2.86,cancion
2021-01-13 01:50:12+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",206194,AR,186.4.107.73,nhs,slowthai,MAZZA (feat. A$AP Rocky),spotify:track:60gGo3sc2lmSpLpdCduJ3T,,,,trackdone,trackdone,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,3.44,cancion
2021-01-13 01:53:33+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",200933,AR,186.4.107.73,feel away (feat. James Blake & Mount Kimbie),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:0pauM2SXIq7pAQlmpYq3N6,,,,trackdone,trackdone,False,False,False,,False,2021-01-13,2021,1,13,1,Wednesday,3.35,cancion
2021-01-13 02:03:19+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",200933,AR,186.4.107.73,feel away (feat. James Blake & Mount Kimbie),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:0pauM2SXIq7pAQlmpYq3N6,,,,trackdone,trackdone,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,3.35,cancion
2021-01-13 02:06:18+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",171866,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,trackdone,trackdone,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,2.86,cancion
2021-01-13 02:06:52+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",28629,AR,186.4.107.73,nhs,slowthai,MAZZA (feat. A$AP Rocky),spotify:track:60gGo3sc2lmSpLpdCduJ3T,,,,trackdone,endplay,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,0.48,cancion
2021-01-13 02:07:59+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",65385,AR,186.4.107.73,feel away (feat. James Blake & Mount Kimbie),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:0pauM2SXIq7pAQlmpYq3N6,,,,clickrow,fwdbtn,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,1.09,cancion
2021-01-13 02:08:01+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",1003,AR,186.4.107.73,nhs,slowthai,MAZZA (feat. A$AP Rocky),spotify:track:60gGo3sc2lmSpLpdCduJ3T,,,,fwdbtn,backbtn,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,0.02,cancion
2021-01-13 02:08:04+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",2620,AR,186.4.107.73,MAZZA (feat. A$AP Rocky),slowthai,MAZZA (feat. A$AP Rocky),spotify:track:5f7MdwR02i1Lxy9TLi80SA,,,,backbtn,endplay,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,0.04,cancion
2021-01-13 02:08:05+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",0,AR,186.4.107.73,Flexin',Pop Smoke,Flexin',spotify:track:7mpoOB5YMpPnbllsALgSfr,,,,clickrow,endplay,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,0.0,cancion
2021-01-13 02:11:38+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",212649,AR,186.4.107.73,Paranoia (feat. Gunna & Young Thug),Pop Smoke,Shoot For The Stars Aim For The Moon,spotify:track:3QqJ44HiM84iyZS0G2IKIP,,,,clickrow,trackdone,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,3.54,cancion
2021-01-13 02:13:35+00:00,"Android OS 10 API 29 (samsung, SM-A515F)",117076,AR,186.4.107.73,100k On A Coupe (feat. Calboy),Pop Smoke,100k On A Coupe,spotify:track:4wVuGccjXDNf9sWWVajkpk,,,,trackdone,trackdone,False,False,False,,False,2021-01-13,2021,1,13,2,Wednesday,1.95,cancion
